image,label,identifier,character,offset,font
./Images/4_65262.png,30,4,4,(0 -5),AppleGothic
./Images/4_65263.png,30,4,4,(0 -2),AppleGothic
./Images/4_65264.png,30,4,4,(0 1),AppleGothic
./Images/4_65265.png,30,4,4,(3 -5),AppleGothic
./Images/4_65266.png,30,4,4,(3 -2),AppleGothic
./Images/4_65267.png,30,4,4,(3 1),AppleGothic
./Images/4_65268.png,30,4,4,(0 -5),DIN Condensed Bold
./Images/4_65269.png,30,4,4,(0 -2),DIN Condensed Bold
./Images/4_65270.png,30,4,4,(0 1),DIN Condensed Bold
./Images/4_65271.png,30,4,4,(3 -5),DIN Condensed Bold
./Images/4_65272.png,30,4,4,(3 -2),DIN Condensed Bold
./Images/4_65273.png,30,4,4,(3 1),DIN Condensed Bold
./Images/4_65274.png,30,4,4,(0 -5),Mouser
./Images/4_65275.png,30,4,4,(0 -2),Mouser
./Images/4_65276.png,30,4,4,(0 1),Mouser
./Images/4_65277.png,30,4,4,(3 -5),Mouser
./Images/4_65278.png,30,4,4,(3 -2),Mouser
./Images/4_65279.png,30,4,4,(3 1),Mouser
./Images/4_65280.png,30,4,4,(0 -5),Arial Bold
./Images/4_65281.png,30,4,4,(0 -2),Arial Bold
./Images/4_65282.png,30,4,4,(0 1),Arial Bold
./Images/4_65283.png,30,4,4,(3 -5),Arial Bold
./Images/4_65284.png,30,4,4,(3 -2),Arial Bold
./Images/4_65285.png,30,4,4,(3 1),Arial Bold
./Images/4_65286.png,30,4,4,(0 -5),8bitlim
./Images/4_65287.png,30,4,4,(0 -2),8bitlim
./Images/4_65288.png,30,4,4,(0 1),8bitlim
./Images/4_65289.png,30,4,4,(3 -5),8bitlim
./Images/4_65290.png,30,4,4,(3 -2),8bitlim
./Images/4_65291.png,30,4,4,(3 1),8bitlim
./Images/4_65292.png,30,4,4,(0 -5),ratio___
./Images/4_65293.png,30,4,4,(0 -2),ratio___
./Images/4_65294.png,30,4,4,(0 1),ratio___
./Images/4_65295.png,30,4,4,(3 -5),ratio___
./Images/4_65296.png,30,4,4,(3 -2),ratio___
./Images/4_65297.png,30,4,4,(3 1),ratio___
./Images/4_65298.png,30,4,4,(0 -5),HoneyScript-SemiBold
./Images/4_65299.png,30,4,4,(0 -2),HoneyScript-SemiBold
./Images/4_65300.png,30,4,4,(0 1),HoneyScript-SemiBold
./Images/4_65301.png,30,4,4,(3 -5),HoneyScript-SemiBold
./Images/4_65302.png,30,4,4,(3 -2),HoneyScript-SemiBold
./Images/4_65303.png,30,4,4,(3 1),HoneyScript-SemiBold
./Images/4_65304.png,30,4,4,(0 -5),Trebuchet MS
./Images/4_65305.png,30,4,4,(0 -2),Trebuchet MS
./Images/4_65306.png,30,4,4,(0 1),Trebuchet MS
./Images/4_65307.png,30,4,4,(3 -5),Trebuchet MS
./Images/4_65308.png,30,4,4,(3 -2),Trebuchet MS
./Images/4_65309.png,30,4,4,(3 1),Trebuchet MS
./Images/4_65310.png,30,4,4,(0 -5),libelsuit
./Images/4_65311.png,30,4,4,(0 -2),libelsuit
./Images/4_65312.png,30,4,4,(0 1),libelsuit
./Images/4_65313.png,30,4,4,(3 -5),libelsuit
./Images/4_65314.png,30,4,4,(3 -2),libelsuit
./Images/4_65315.png,30,4,4,(3 1),libelsuit
./Images/4_65316.png,30,4,4,(0 -5),bluebold
./Images/4_65317.png,30,4,4,(0 -2),bluebold
./Images/4_65318.png,30,4,4,(0 1),bluebold
./Images/4_65319.png,30,4,4,(3 -5),bluebold
./Images/4_65320.png,30,4,4,(3 -2),bluebold
./Images/4_65321.png,30,4,4,(3 1),bluebold
./Images/4_65322.png,30,4,4,(0 -5),Righteous-Regular
./Images/4_65323.png,30,4,4,(0 -2),Righteous-Regular
./Images/4_65324.png,30,4,4,(0 1),Righteous-Regular
./Images/4_65325.png,30,4,4,(3 -5),Righteous-Regular
./Images/4_65326.png,30,4,4,(3 -2),Righteous-Regular
./Images/4_65327.png,30,4,4,(3 1),Righteous-Regular
./Images/4_65328.png,30,4,4,(0 -5),corbel
./Images/4_65329.png,30,4,4,(0 -2),corbel
./Images/4_65330.png,30,4,4,(0 1),corbel
./Images/4_65331.png,30,4,4,(3 -5),corbel
./Images/4_65332.png,30,4,4,(3 -2),corbel
./Images/4_65333.png,30,4,4,(3 1),corbel
./Images/4_65334.png,30,4,4,(0 -5),Trattatello
./Images/4_65335.png,30,4,4,(0 -2),Trattatello
./Images/4_65336.png,30,4,4,(0 1),Trattatello
./Images/4_65337.png,30,4,4,(3 -5),Trattatello
./Images/4_65338.png,30,4,4,(3 -2),Trattatello
./Images/4_65339.png,30,4,4,(3 1),Trattatello
./Images/4_65340.png,30,4,4,(0 -5),BigCaslon
./Images/4_65341.png,30,4,4,(0 -2),BigCaslon
./Images/4_65342.png,30,4,4,(0 1),BigCaslon
./Images/4_65343.png,30,4,4,(3 -5),BigCaslon
./Images/4_65344.png,30,4,4,(3 -2),BigCaslon
./Images/4_65345.png,30,4,4,(3 1),BigCaslon
./Images/4_65346.png,30,4,4,(0 -5),Courier New Bold
./Images/4_65347.png,30,4,4,(0 -2),Courier New Bold
./Images/4_65348.png,30,4,4,(0 1),Courier New Bold
./Images/4_65349.png,30,4,4,(3 -5),Courier New Bold
./Images/4_65350.png,30,4,4,(3 -2),Courier New Bold
./Images/4_65351.png,30,4,4,(3 1),Courier New Bold
./Images/4_65352.png,30,4,4,(0 -5),Aileenation
./Images/4_65353.png,30,4,4,(0 -2),Aileenation
./Images/4_65354.png,30,4,4,(0 1),Aileenation
./Images/4_65355.png,30,4,4,(3 -5),Aileenation
./Images/4_65356.png,30,4,4,(3 -2),Aileenation
./Images/4_65357.png,30,4,4,(3 1),Aileenation
./Images/4_65358.png,30,4,4,(0 -5),pakenham
./Images/4_65359.png,30,4,4,(0 -2),pakenham
./Images/4_65360.png,30,4,4,(0 1),pakenham
./Images/4_65361.png,30,4,4,(3 -5),pakenham
./Images/4_65362.png,30,4,4,(3 -2),pakenham
./Images/4_65363.png,30,4,4,(3 1),pakenham
./Images/4_65364.png,30,4,4,(0 -5),Tall Films Expanded Oblique
./Images/4_65365.png,30,4,4,(0 -2),Tall Films Expanded Oblique
./Images/4_65366.png,30,4,4,(0 1),Tall Films Expanded Oblique
./Images/4_65367.png,30,4,4,(3 -5),Tall Films Expanded Oblique
./Images/4_65368.png,30,4,4,(3 -2),Tall Films Expanded Oblique
./Images/4_65369.png,30,4,4,(3 1),Tall Films Expanded Oblique
./Images/4_65370.png,30,4,4,(0 -5),Copper Canyon WBW
./Images/4_65371.png,30,4,4,(0 -2),Copper Canyon WBW
./Images/4_65372.png,30,4,4,(0 1),Copper Canyon WBW
./Images/4_65373.png,30,4,4,(3 -5),Copper Canyon WBW
./Images/4_65374.png,30,4,4,(3 -2),Copper Canyon WBW
./Images/4_65375.png,30,4,4,(3 1),Copper Canyon WBW
./Images/4_65376.png,30,4,4,(0 -5),Harabara
./Images/4_65377.png,30,4,4,(0 -2),Harabara
./Images/4_65378.png,30,4,4,(0 1),Harabara
./Images/4_65379.png,30,4,4,(3 -5),Harabara
./Images/4_65380.png,30,4,4,(3 -2),Harabara
./Images/4_65381.png,30,4,4,(3 1),Harabara
./Images/4_65382.png,30,4,4,(0 -5),verdanab
./Images/4_65383.png,30,4,4,(0 -2),verdanab
./Images/4_65384.png,30,4,4,(0 1),verdanab
./Images/4_65385.png,30,4,4,(3 -5),verdanab
./Images/4_65386.png,30,4,4,(3 -2),verdanab
./Images/4_65387.png,30,4,4,(3 1),verdanab
./Images/4_65388.png,30,4,4,(0 -5),webster
./Images/4_65389.png,30,4,4,(0 -2),webster
./Images/4_65390.png,30,4,4,(0 1),webster
./Images/4_65391.png,30,4,4,(3 -5),webster
./Images/4_65392.png,30,4,4,(3 -2),webster
./Images/4_65393.png,30,4,4,(3 1),webster
./Images/4_65394.png,30,4,4,(0 -5),Aliquamulti
./Images/4_65395.png,30,4,4,(0 -2),Aliquamulti
./Images/4_65396.png,30,4,4,(0 1),Aliquamulti
./Images/4_65397.png,30,4,4,(3 -5),Aliquamulti
./Images/4_65398.png,30,4,4,(3 -2),Aliquamulti
./Images/4_65399.png,30,4,4,(3 1),Aliquamulti
./Images/4_65400.png,30,4,4,(0 -5),Gotham Nights
./Images/4_65401.png,30,4,4,(0 -2),Gotham Nights
./Images/4_65402.png,30,4,4,(0 1),Gotham Nights
./Images/4_65403.png,30,4,4,(3 -5),Gotham Nights
./Images/4_65404.png,30,4,4,(3 -2),Gotham Nights
./Images/4_65405.png,30,4,4,(3 1),Gotham Nights
./Images/4_65406.png,30,4,4,(0 -5),Deadly Inked
./Images/4_65407.png,30,4,4,(0 -2),Deadly Inked
./Images/4_65408.png,30,4,4,(0 1),Deadly Inked
./Images/4_65409.png,30,4,4,(3 -5),Deadly Inked
./Images/4_65410.png,30,4,4,(3 -2),Deadly Inked
./Images/4_65411.png,30,4,4,(3 1),Deadly Inked
./Images/4_65412.png,30,4,4,(0 -5),Lao Sangam MN
./Images/4_65413.png,30,4,4,(0 -2),Lao Sangam MN
./Images/4_65414.png,30,4,4,(0 1),Lao Sangam MN
./Images/4_65415.png,30,4,4,(3 -5),Lao Sangam MN
./Images/4_65416.png,30,4,4,(3 -2),Lao Sangam MN
./Images/4_65417.png,30,4,4,(3 1),Lao Sangam MN
./Images/4_65418.png,30,4,4,(0 -5),Luminari
./Images/4_65419.png,30,4,4,(0 -2),Luminari
./Images/4_65420.png,30,4,4,(0 1),Luminari
./Images/4_65421.png,30,4,4,(3 -5),Luminari
./Images/4_65422.png,30,4,4,(3 -2),Luminari
./Images/4_65423.png,30,4,4,(3 1),Luminari
./Images/4_65424.png,30,4,4,(0 -5),Times New Roman
./Images/4_65425.png,30,4,4,(0 -2),Times New Roman
./Images/4_65426.png,30,4,4,(0 1),Times New Roman
./Images/4_65427.png,30,4,4,(3 -5),Times New Roman
./Images/4_65428.png,30,4,4,(3 -2),Times New Roman
./Images/4_65429.png,30,4,4,(3 1),Times New Roman
./Images/4_65430.png,30,4,4,(0 -5),Brush Script
./Images/4_65431.png,30,4,4,(0 -2),Brush Script
./Images/4_65432.png,30,4,4,(0 1),Brush Script
./Images/4_65433.png,30,4,4,(3 -5),Brush Script
./Images/4_65434.png,30,4,4,(3 -2),Brush Script
./Images/4_65435.png,30,4,4,(3 1),Brush Script
./Images/4_65436.png,30,4,4,(0 -5),Georgia Italic
./Images/4_65437.png,30,4,4,(0 -2),Georgia Italic
./Images/4_65438.png,30,4,4,(0 1),Georgia Italic
./Images/4_65439.png,30,4,4,(3 -5),Georgia Italic
./Images/4_65440.png,30,4,4,(3 -2),Georgia Italic
./Images/4_65441.png,30,4,4,(3 1),Georgia Italic
./Images/4_65442.png,30,4,4,(0 -5),Courier New Italic
./Images/4_65443.png,30,4,4,(0 -2),Courier New Italic
./Images/4_65444.png,30,4,4,(0 1),Courier New Italic
./Images/4_65445.png,30,4,4,(3 -5),Courier New Italic
./Images/4_65446.png,30,4,4,(3 -2),Courier New Italic
./Images/4_65447.png,30,4,4,(3 1),Courier New Italic
./Images/4_65448.png,30,4,4,(0 -5),Arial Unicode
./Images/4_65449.png,30,4,4,(0 -2),Arial Unicode
./Images/4_65450.png,30,4,4,(0 1),Arial Unicode
./Images/4_65451.png,30,4,4,(3 -5),Arial Unicode
./Images/4_65452.png,30,4,4,(3 -2),Arial Unicode
./Images/4_65453.png,30,4,4,(3 1),Arial Unicode
./Images/4_65454.png,30,4,4,(0 -5),Slimania Bold
./Images/4_65455.png,30,4,4,(0 -2),Slimania Bold
./Images/4_65456.png,30,4,4,(0 1),Slimania Bold
./Images/4_65457.png,30,4,4,(3 -5),Slimania Bold
./Images/4_65458.png,30,4,4,(3 -2),Slimania Bold
./Images/4_65459.png,30,4,4,(3 1),Slimania Bold
./Images/4_65460.png,30,4,4,(0 -5),Chalkduster
./Images/4_65461.png,30,4,4,(0 -2),Chalkduster
./Images/4_65462.png,30,4,4,(0 1),Chalkduster
./Images/4_65463.png,30,4,4,(3 -5),Chalkduster
./Images/4_65464.png,30,4,4,(3 -2),Chalkduster
./Images/4_65465.png,30,4,4,(3 1),Chalkduster
./Images/4_65466.png,30,4,4,(0 -5),Apple Chancery
./Images/4_65467.png,30,4,4,(0 -2),Apple Chancery
./Images/4_65468.png,30,4,4,(0 1),Apple Chancery
./Images/4_65469.png,30,4,4,(3 -5),Apple Chancery
./Images/4_65470.png,30,4,4,(3 -2),Apple Chancery
./Images/4_65471.png,30,4,4,(3 1),Apple Chancery
./Images/4_65472.png,30,4,4,(0 -5),AppleMyungjo
./Images/4_65473.png,30,4,4,(0 -2),AppleMyungjo
./Images/4_65474.png,30,4,4,(0 1),AppleMyungjo
./Images/4_65475.png,30,4,4,(3 -5),AppleMyungjo
./Images/4_65476.png,30,4,4,(3 -2),AppleMyungjo
./Images/4_65477.png,30,4,4,(3 1),AppleMyungjo
./Images/4_65478.png,30,4,4,(0 -5),yonder
./Images/4_65479.png,30,4,4,(0 -2),yonder
./Images/4_65480.png,30,4,4,(0 1),yonder
./Images/4_65481.png,30,4,4,(3 -5),yonder
./Images/4_65482.png,30,4,4,(3 -2),yonder
./Images/4_65483.png,30,4,4,(3 1),yonder
./Images/4_65484.png,30,4,4,(0 -5),corbelb
./Images/4_65485.png,30,4,4,(0 -2),corbelb
./Images/4_65486.png,30,4,4,(0 1),corbelb
./Images/4_65487.png,30,4,4,(3 -5),corbelb
./Images/4_65488.png,30,4,4,(3 -2),corbelb
./Images/4_65489.png,30,4,4,(3 1),corbelb
./Images/4_65490.png,30,4,4,(0 -5),zephyrea
./Images/4_65491.png,30,4,4,(0 -2),zephyrea
./Images/4_65492.png,30,4,4,(0 1),zephyrea
./Images/4_65493.png,30,4,4,(3 -5),zephyrea
./Images/4_65494.png,30,4,4,(3 -2),zephyrea
./Images/4_65495.png,30,4,4,(3 1),zephyrea
./Images/4_65496.png,30,4,4,(0 -5),SF Old Republic Bold
./Images/4_65497.png,30,4,4,(0 -2),SF Old Republic Bold
./Images/4_65498.png,30,4,4,(0 1),SF Old Republic Bold
./Images/4_65499.png,30,4,4,(3 -5),SF Old Republic Bold
./Images/4_65500.png,30,4,4,(3 -2),SF Old Republic Bold
./Images/4_65501.png,30,4,4,(3 1),SF Old Republic Bold
./Images/4_65502.png,30,4,4,(0 -5),MankSans-Medium
./Images/4_65503.png,30,4,4,(0 -2),MankSans-Medium
./Images/4_65504.png,30,4,4,(0 1),MankSans-Medium
./Images/4_65505.png,30,4,4,(3 -5),MankSans-Medium
./Images/4_65506.png,30,4,4,(3 -2),MankSans-Medium
./Images/4_65507.png,30,4,4,(3 1),MankSans-Medium
./Images/4_65508.png,30,4,4,(0 -5),Aliquam
./Images/4_65509.png,30,4,4,(0 -2),Aliquam
./Images/4_65510.png,30,4,4,(0 1),Aliquam
./Images/4_65511.png,30,4,4,(3 -5),Aliquam
./Images/4_65512.png,30,4,4,(3 -2),Aliquam
./Images/4_65513.png,30,4,4,(3 1),Aliquam
./Images/4_65514.png,30,4,4,(0 -5),Arial Narrow Bold Italic
./Images/4_65515.png,30,4,4,(0 -2),Arial Narrow Bold Italic
./Images/4_65516.png,30,4,4,(0 1),Arial Narrow Bold Italic
./Images/4_65517.png,30,4,4,(3 -5),Arial Narrow Bold Italic
./Images/4_65518.png,30,4,4,(3 -2),Arial Narrow Bold Italic
./Images/4_65519.png,30,4,4,(3 1),Arial Narrow Bold Italic
./Images/4_65520.png,30,4,4,(0 -5),medra___
./Images/4_65521.png,30,4,4,(0 -2),medra___
./Images/4_65522.png,30,4,4,(0 1),medra___
./Images/4_65523.png,30,4,4,(3 -5),medra___
./Images/4_65524.png,30,4,4,(3 -2),medra___
./Images/4_65525.png,30,4,4,(3 1),medra___
./Images/4_65526.png,30,4,4,(0 -5),seriously
./Images/4_65527.png,30,4,4,(0 -2),seriously
./Images/4_65528.png,30,4,4,(0 1),seriously
./Images/4_65529.png,30,4,4,(3 -5),seriously
./Images/4_65530.png,30,4,4,(3 -2),seriously
./Images/4_65531.png,30,4,4,(3 1),seriously
./Images/4_65532.png,30,4,4,(0 -5),bluecond
./Images/4_65533.png,30,4,4,(0 -2),bluecond
./Images/4_65534.png,30,4,4,(0 1),bluecond
./Images/4_65535.png,30,4,4,(3 -5),bluecond
./Images/4_65536.png,30,4,4,(3 -2),bluecond
./Images/4_65537.png,30,4,4,(3 1),bluecond
./Images/4_65538.png,30,4,4,(0 -5),updik___
./Images/4_65539.png,30,4,4,(0 -2),updik___
./Images/4_65540.png,30,4,4,(0 1),updik___
./Images/4_65541.png,30,4,4,(3 -5),updik___
./Images/4_65542.png,30,4,4,(3 -2),updik___
./Images/4_65543.png,30,4,4,(3 1),updik___
./Images/4_65544.png,30,4,4,(0 -5),Slim Extreme
./Images/4_65545.png,30,4,4,(0 -2),Slim Extreme
./Images/4_65546.png,30,4,4,(0 1),Slim Extreme
./Images/4_65547.png,30,4,4,(3 -5),Slim Extreme
./Images/4_65548.png,30,4,4,(3 -2),Slim Extreme
./Images/4_65549.png,30,4,4,(3 1),Slim Extreme
./Images/4_65550.png,30,4,4,(0 -5),Arial Narrow
./Images/4_65551.png,30,4,4,(0 -2),Arial Narrow
./Images/4_65552.png,30,4,4,(0 1),Arial Narrow
./Images/4_65553.png,30,4,4,(3 -5),Arial Narrow
./Images/4_65554.png,30,4,4,(3 -2),Arial Narrow
./Images/4_65555.png,30,4,4,(3 1),Arial Narrow
./Images/4_65556.png,30,4,4,(0 -5),LeviReBrushed
./Images/4_65557.png,30,4,4,(0 -2),LeviReBrushed
./Images/4_65558.png,30,4,4,(0 1),LeviReBrushed
./Images/4_65559.png,30,4,4,(3 -5),LeviReBrushed
./Images/4_65560.png,30,4,4,(3 -2),LeviReBrushed
./Images/4_65561.png,30,4,4,(3 1),LeviReBrushed
./Images/4_65562.png,30,4,4,(0 -5),Tall Film Fine
./Images/4_65563.png,30,4,4,(0 -2),Tall Film Fine
./Images/4_65564.png,30,4,4,(0 1),Tall Film Fine
./Images/4_65565.png,30,4,4,(3 -5),Tall Film Fine
./Images/4_65566.png,30,4,4,(3 -2),Tall Film Fine
./Images/4_65567.png,30,4,4,(3 1),Tall Film Fine
./Images/4_65568.png,30,4,4,(0 -5),Ozonelayer
./Images/4_65569.png,30,4,4,(0 -2),Ozonelayer
./Images/4_65570.png,30,4,4,(0 1),Ozonelayer
./Images/4_65571.png,30,4,4,(3 -5),Ozonelayer
./Images/4_65572.png,30,4,4,(3 -2),Ozonelayer
./Images/4_65573.png,30,4,4,(3 1),Ozonelayer
./Images/4_65574.png,30,4,4,(0 -5),gadugib
./Images/4_65575.png,30,4,4,(0 -2),gadugib
./Images/4_65576.png,30,4,4,(0 1),gadugib
./Images/4_65577.png,30,4,4,(3 -5),gadugib
./Images/4_65578.png,30,4,4,(3 -2),gadugib
./Images/4_65579.png,30,4,4,(3 1),gadugib
./Images/4_65580.png,30,4,4,(0 -5),KataBidalanBold
./Images/4_65581.png,30,4,4,(0 -2),KataBidalanBold
./Images/4_65582.png,30,4,4,(0 1),KataBidalanBold
./Images/4_65583.png,30,4,4,(3 -5),KataBidalanBold
./Images/4_65584.png,30,4,4,(3 -2),KataBidalanBold
./Images/4_65585.png,30,4,4,(3 1),KataBidalanBold
./Images/4_65586.png,30,4,4,(0 -5),Courier New
./Images/4_65587.png,30,4,4,(0 -2),Courier New
./Images/4_65588.png,30,4,4,(0 1),Courier New
./Images/4_65589.png,30,4,4,(3 -5),Courier New
./Images/4_65590.png,30,4,4,(3 -2),Courier New
./Images/4_65591.png,30,4,4,(3 1),Courier New
./Images/4_65592.png,30,4,4,(0 -5),ClearLine_PERSONAL_USE_ONLY
./Images/4_65593.png,30,4,4,(0 -2),ClearLine_PERSONAL_USE_ONLY
./Images/4_65594.png,30,4,4,(0 1),ClearLine_PERSONAL_USE_ONLY
./Images/4_65595.png,30,4,4,(3 -5),ClearLine_PERSONAL_USE_ONLY
./Images/4_65596.png,30,4,4,(3 -2),ClearLine_PERSONAL_USE_ONLY
./Images/4_65597.png,30,4,4,(3 1),ClearLine_PERSONAL_USE_ONLY
./Images/4_65598.png,30,4,4,(0 -5),Permanent
./Images/4_65599.png,30,4,4,(0 -2),Permanent
./Images/4_65600.png,30,4,4,(0 1),Permanent
./Images/4_65601.png,30,4,4,(3 -5),Permanent
./Images/4_65602.png,30,4,4,(3 -2),Permanent
./Images/4_65603.png,30,4,4,(3 1),Permanent
./Images/4_65604.png,30,4,4,(0 -5),zephyreg
./Images/4_65605.png,30,4,4,(0 -2),zephyreg
./Images/4_65606.png,30,4,4,(0 1),zephyreg
./Images/4_65607.png,30,4,4,(3 -5),zephyreg
./Images/4_65608.png,30,4,4,(3 -2),zephyreg
./Images/4_65609.png,30,4,4,(3 1),zephyreg
./Images/4_65610.png,30,4,4,(0 -5),LT Oksana Bold
./Images/4_65611.png,30,4,4,(0 -2),LT Oksana Bold
./Images/4_65612.png,30,4,4,(0 1),LT Oksana Bold
./Images/4_65613.png,30,4,4,(3 -5),LT Oksana Bold
./Images/4_65614.png,30,4,4,(3 -2),LT Oksana Bold
./Images/4_65615.png,30,4,4,(3 1),LT Oksana Bold
./Images/4_65616.png,30,4,4,(0 -5),budeasym
./Images/4_65617.png,30,4,4,(0 -2),budeasym
./Images/4_65618.png,30,4,4,(0 1),budeasym
./Images/4_65619.png,30,4,4,(3 -5),budeasym
./Images/4_65620.png,30,4,4,(3 -2),budeasym
./Images/4_65621.png,30,4,4,(3 1),budeasym
./Images/4_65622.png,30,4,4,(0 -5),Opificio_Bold
./Images/4_65623.png,30,4,4,(0 -2),Opificio_Bold
./Images/4_65624.png,30,4,4,(0 1),Opificio_Bold
./Images/4_65625.png,30,4,4,(3 -5),Opificio_Bold
./Images/4_65626.png,30,4,4,(3 -2),Opificio_Bold
./Images/4_65627.png,30,4,4,(3 1),Opificio_Bold
./Images/4_65628.png,30,4,4,(0 -5),absci___
./Images/4_65629.png,30,4,4,(0 -2),absci___
./Images/4_65630.png,30,4,4,(0 1),absci___
./Images/4_65631.png,30,4,4,(3 -5),absci___
./Images/4_65632.png,30,4,4,(3 -2),absci___
./Images/4_65633.png,30,4,4,(3 1),absci___
./Images/4_65634.png,30,4,4,(0 -5),corbeli
./Images/4_65635.png,30,4,4,(0 -2),corbeli
./Images/4_65636.png,30,4,4,(0 1),corbeli
./Images/4_65637.png,30,4,4,(3 -5),corbeli
./Images/4_65638.png,30,4,4,(3 -2),corbeli
./Images/4_65639.png,30,4,4,(3 1),corbeli
./Images/4_65640.png,30,4,4,(0 -5),BabelSans-Bold
./Images/4_65641.png,30,4,4,(0 -2),BabelSans-Bold
./Images/4_65642.png,30,4,4,(0 1),BabelSans-Bold
./Images/4_65643.png,30,4,4,(3 -5),BabelSans-Bold
./Images/4_65644.png,30,4,4,(3 -2),BabelSans-Bold
./Images/4_65645.png,30,4,4,(3 1),BabelSans-Bold
./Images/4_65646.png,30,4,4,(0 -5),Skia
./Images/4_65647.png,30,4,4,(0 -2),Skia
./Images/4_65648.png,30,4,4,(0 1),Skia
./Images/4_65649.png,30,4,4,(3 -5),Skia
./Images/4_65650.png,30,4,4,(3 -2),Skia
./Images/4_65651.png,30,4,4,(3 1),Skia
./Images/4_65652.png,30,4,4,(0 -5),steelfis
./Images/4_65653.png,30,4,4,(0 -2),steelfis
./Images/4_65654.png,30,4,4,(0 1),steelfis
./Images/4_65655.png,30,4,4,(3 -5),steelfis
./Images/4_65656.png,30,4,4,(3 -2),steelfis
./Images/4_65657.png,30,4,4,(3 1),steelfis
./Images/4_65658.png,30,4,4,(0 -5),Trebuchet MS Bold Italic
./Images/4_65659.png,30,4,4,(0 -2),Trebuchet MS Bold Italic
./Images/4_65660.png,30,4,4,(0 1),Trebuchet MS Bold Italic
./Images/4_65661.png,30,4,4,(3 -5),Trebuchet MS Bold Italic
./Images/4_65662.png,30,4,4,(3 -2),Trebuchet MS Bold Italic
./Images/4_65663.png,30,4,4,(3 1),Trebuchet MS Bold Italic
./Images/4_65664.png,30,4,4,(0 -5),impact
./Images/4_65665.png,30,4,4,(0 -2),impact
./Images/4_65666.png,30,4,4,(0 1),impact
./Images/4_65667.png,30,4,4,(3 -5),impact
./Images/4_65668.png,30,4,4,(3 -2),impact
./Images/4_65669.png,30,4,4,(3 1),impact
./Images/4_65670.png,30,4,4,(0 -5),Streamster
./Images/4_65671.png,30,4,4,(0 -2),Streamster
./Images/4_65672.png,30,4,4,(0 1),Streamster
./Images/4_65673.png,30,4,4,(3 -5),Streamster
./Images/4_65674.png,30,4,4,(3 -2),Streamster
./Images/4_65675.png,30,4,4,(3 1),Streamster
./Images/4_65676.png,30,4,4,(0 -5),SF Laundromatic Bold Oblique
./Images/4_65677.png,30,4,4,(0 -2),SF Laundromatic Bold Oblique
./Images/4_65678.png,30,4,4,(0 1),SF Laundromatic Bold Oblique
./Images/4_65679.png,30,4,4,(3 -5),SF Laundromatic Bold Oblique
./Images/4_65680.png,30,4,4,(3 -2),SF Laundromatic Bold Oblique
./Images/4_65681.png,30,4,4,(3 1),SF Laundromatic Bold Oblique
./Images/4_65682.png,30,4,4,(0 -5),Snowstorm Kraft
./Images/4_65683.png,30,4,4,(0 -2),Snowstorm Kraft
./Images/4_65684.png,30,4,4,(0 1),Snowstorm Kraft
./Images/4_65685.png,30,4,4,(3 -5),Snowstorm Kraft
./Images/4_65686.png,30,4,4,(3 -2),Snowstorm Kraft
./Images/4_65687.png,30,4,4,(3 1),Snowstorm Kraft
./Images/4_65688.png,30,4,4,(0 -5),PRIMER
./Images/4_65689.png,30,4,4,(0 -2),PRIMER
./Images/4_65690.png,30,4,4,(0 1),PRIMER
./Images/4_65691.png,30,4,4,(3 -5),PRIMER
./Images/4_65692.png,30,4,4,(3 -2),PRIMER
./Images/4_65693.png,30,4,4,(3 1),PRIMER
./Images/4_65694.png,30,4,4,(0 -5),Tahoma Bold
./Images/4_65695.png,30,4,4,(0 -2),Tahoma Bold
./Images/4_65696.png,30,4,4,(0 1),Tahoma Bold
./Images/4_65697.png,30,4,4,(3 -5),Tahoma Bold
./Images/4_65698.png,30,4,4,(3 -2),Tahoma Bold
./Images/4_65699.png,30,4,4,(3 1),Tahoma Bold
./Images/4_65700.png,30,4,4,(0 -5),Arial
./Images/4_65701.png,30,4,4,(0 -2),Arial
./Images/4_65702.png,30,4,4,(0 1),Arial
./Images/4_65703.png,30,4,4,(3 -5),Arial
./Images/4_65704.png,30,4,4,(3 -2),Arial
./Images/4_65705.png,30,4,4,(3 1),Arial
./Images/4_65706.png,30,4,4,(0 -5),YanoneKaffeesatz-Thin
./Images/4_65707.png,30,4,4,(0 -2),YanoneKaffeesatz-Thin
./Images/4_65708.png,30,4,4,(0 1),YanoneKaffeesatz-Thin
./Images/4_65709.png,30,4,4,(3 -5),YanoneKaffeesatz-Thin
./Images/4_65710.png,30,4,4,(3 -2),YanoneKaffeesatz-Thin
./Images/4_65711.png,30,4,4,(3 1),YanoneKaffeesatz-Thin
./Images/4_65712.png,30,4,4,(0 -5),Tall Films Fine Oblique
./Images/4_65713.png,30,4,4,(0 -2),Tall Films Fine Oblique
./Images/4_65714.png,30,4,4,(0 1),Tall Films Fine Oblique
./Images/4_65715.png,30,4,4,(3 -5),Tall Films Fine Oblique
./Images/4_65716.png,30,4,4,(3 -2),Tall Films Fine Oblique
./Images/4_65717.png,30,4,4,(3 1),Tall Films Fine Oblique
./Images/4_65718.png,30,4,4,(0 -5),Ayuthaya
./Images/4_65719.png,30,4,4,(0 -2),Ayuthaya
./Images/4_65720.png,30,4,4,(0 1),Ayuthaya
./Images/4_65721.png,30,4,4,(3 -5),Ayuthaya
./Images/4_65722.png,30,4,4,(3 -2),Ayuthaya
